root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,waist_yaw,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
-0.022622,-0.357405,0.465288,-0.047658,0.029937,0.49076,0.869475,-0.529235,0.311988,0.173617,0.672652,-0.308054,-0.042643,-0.464967,-0.279113,-0.393549,0.360589,0.143634,0.124885,0.181156,-0.663861,-0.17453,-1.016917,-1.115441,0.813582,-0.803372,0.17453,0.863228,-1.94364,-1.516953
-0.019893,-0.35684,0.464728,-0.038851,0.026594,0.46709,0.882955,-0.479978,0.317135,0.201109,0.66762,-0.314146,-0.054734,-0.458301,-0.262686,-0.341851,0.329907,0.155149,0.141203,0.157886,-0.684027,-0.17453,-1.004332,-1.171317,0.850133,-0.85009,0.17453,0.822839,-1.9548,-1.591526
-0.01617,-0.356428,0.465176,-0.037865,0.02402,0.445962,0.893928,-0.451294,0.322094,0.172356,0.656931,-0.307965,-0.060396,-0.454527,-0.237258,-0.323036,0.305769,0.147396,0.143593,0.128704,-0.695652,-0.17453,-0.937583,-1.20558,0.901209,-0.90399,0.17453,0.780878,-1.9548,-1.646567
-0.011202,-0.354129,0.465496,-0.034883,0.022769,0.431375,0.90121,-0.426992,0.311075,0.107128,0.641875,-0.304014,-0.082372,-0.445163,-0.223687,-0.299272,0.28678,0.132235,0.138399,0.106542,-0.693589,-0.17453,-0.877953,-1.246588,0.972483,-0.94899,0.17453,0.735442,-1.9548,-1.704414
-0.004865,-0.35266,0.464998,-0.032409,0.019613,0.419694,0.906875,-0.401797,0.294569,0.014155,0.623205,-0.300247,-0.112016,-0.436915,-0.210853,-0.287,0.289048,0.105197,0.133826,0.088061,-0.680661,-0.17453,-0.830374,-1.278504,1.005094,-0.997193,0.17453,0.671069,-1.9548,-1.707186
0.000254,-0.35128,0.464689,-0.030131,0.018342,0.413562,0.909792,-0.379681,0.275957,-0.063633,0.600154,-0.299385,-0.133595,-0.434486,-0.206474,-0.267134,0.297604,0.074144,0.131862,0.068518,-0.637357,-0.17453,-0.791115,-1.290462,1.006405,-1.009325,0.17453,0.634453,-1.951604,-1.688219
0.005483,-0.351041,0.464202,-0.026233,0.019602,0.416095,0.908731,-0.355507,0.258377,-0.126457,0.559188,-0.294924,-0.14882,-0.445283,-0.213353,-0.24428,0.332324,0.039767,0.133142,0.036411,-0.565173,-0.17453,-0.762708,-1.300095,0.989423,-1.007746,0.17453,0.610958,-1.930817,-1.640836
0.008655,-0.35251,0.463522,-0.021449,0.023512,0.428771,0.902853,-0.345417,0.244775,-0.156354,0.511917,-0.282469,-0.150801,-0.46622,-0.236525,-0.240698,0.387178,0.003393,0.125507,-0.006735,-0.462131,-0.174204,-0.755351,-1.298778,1.009823,-1.00112,0.17453,0.594892,-1.881395,-1.545752
0.012922,-0.355694,0.463344,-0.022398,0.026193,0.451996,0.891354,-0.351182,0.251504,-0.174369,0.464601,-0.267762,-0.156286,-0.478073,-0.257554,-0.28273,0.447914,-0.046966,0.106404,-0.070827,-0.286813,-0.036204,-0.785079,-1.456306,1.067214,-0.969165,0.17453,0.61663,-1.860074,-1.408976
0.017456,-0.3587,0.462891,-0.030791,0.020012,0.484099,0.874242,-0.403418,0.271021,-0.225702,0.49889,-0.285277,-0.152753,-0.44563,-0.257324,-0.351243,0.466917,-0.088215,0.090271,-0.133884,-0.054471,0.139431,-0.758962,-1.67606,1.123311,-0.827758,0.147795,0.667266,-1.904285,-1.25746
0.018003,-0.359517,0.461972,-0.029377,0.022932,0.52056,0.853011,-0.449373,0.240045,-0.29348,0.50133,-0.283615,-0.138922,-0.428339,-0.297989,-0.403022,0.501999,-0.129496,0.08885,-0.137888,0.105682,0.265912,-0.747702,-1.849774,1.183716,-0.662226,-0.073194,0.647551,-1.9548,-1.112645
0.015461,-0.360357,0.46016,-0.02704,0.030043,0.553844,0.831639,-0.500988,0.223247,-0.29516,0.514168,-0.260275,-0.118012,-0.426925,-0.353789,-0.454457,0.549712,-0.166909,0.091387,-0.112226,0.175624,0.328842,-0.715571,-1.951285,1.174532,-0.459315,-0.316325,0.549401,-1.9548,-0.957246
0.012945,-0.358779,0.457591,-0.02519,0.036515,0.576344,0.816003,-0.536804,0.230083,-0.24237,0.539512,-0.257872,-0.107262,-0.432077,-0.398104,-0.480032,0.593815,-0.199979,0.097127,-0.073195,0.190521,0.320859,-0.738702,-1.9548,1.171697,-0.12909,-0.500274,0.373071,-1.954799,-0.915281
0.01322,-0.360797,0.454987,-0.030964,0.034004,0.579438,0.813718,-0.556315,0.274121,-0.199746,0.55908,-0.265267,-0.130831,-0.45309,-0.389057,-0.475932,0.6214,-0.212199,0.072282,-0.003986,0.212423,0.319779,-0.627705,-1.9548,1.188056,-0.034094,-0.465452,0.242499,-1.433482,-0.825676
0.014669,-0.366386,0.453411,-0.039443,0.027628,0.564202,0.824231,-0.541187,0.341177,-0.154051,0.540734,-0.258534,-0.159621,-0.489954,-0.340669,-0.445281,0.627127,-0.194022,0.049758,0.077827,0.193373,0.305368,-0.583728,-1.9548,1.117454,-0.159952,-0.54064,0.543121,-0.86944,0.260039
0.013197,-0.365862,0.450885,-0.042051,0.03339,0.55014,0.833344,-0.544159,0.354553,-0.117654,0.558602,-0.278691,-0.17522,-0.534959,-0.333783,-0.403869,0.645001,-0.188406,0.051974,0.122356,0.190197,0.250727,-0.571181,-1.9548,1.038058,-0.091069,-0.566223,0.500778,-0.895844,-0.099371
0.013838,-0.367494,0.449465,-0.055715,0.04408,0.537138,0.840497,-0.587219,0.381071,-0.105287,0.593189,-0.293904,-0.166341,-0.587548,-0.306365,-0.383392,0.645766,-0.180943,0.036328,0.108456,0.223512,0.241927,-0.501038,-1.9548,0.965723,-0.135609,-0.526205,0.478582,-0.929248,-0.007061
0.013542,-0.367088,0.447618,-0.053702,0.036962,0.519362,0.852064,-0.579499,0.398209,-0.09052,0.65243,-0.327863,-0.159344,-0.59288,-0.287777,-0.353618,0.650358,-0.175824,0.038896,0.068233,0.251246,0.187746,-0.484844,-1.9548,0.951715,-0.222874,-0.437617,0.575711,-0.838265,0.034485
0.015019,-0.36789,0.446711,-0.057626,0.044741,0.492549,0.867221,-0.555661,0.428804,-0.03028,0.645997,-0.329933,-0.155505,-0.642408,-0.256285,-0.303658,0.648684,-0.16083,0.04345,0.046349,0.228644,0.210095,-0.479303,-1.9548,0.941756,-0.308882,-0.40415,0.664938,-0.803954,0.028182
0.015325,-0.365526,0.445157,-0.05281,0.04835,0.457019,0.88657,-0.502783,0.44989,0.057042,0.662966,-0.359071,-0.144781,-0.676549,-0.227546,-0.231916,0.641643,-0.132707,0.063432,0.039953,0.195859,0.217265,-0.556217,-1.9548,0.880214,-0.377001,-0.341739,0.76253,-0.744865,0.039672
0.011511,-0.358283,0.441993,-0.044357,0.037958,0.412583,0.909047,-0.453767,0.472396,0.142055,0.778492,-0.452007,-0.119654,-0.668701,-0.19638,-0.144266,0.608742,-0.101342,0.098017,0.013699,0.240352,0.167556,-0.500206,-1.9548,0.878091,-0.457754,-0.219689,0.835161,-0.636321,0.051064
0.015214,-0.355697,0.445939,-0.040506,0.057201,0.364634,0.928509,-0.341986,0.459334,0.282912,0.672083,-0.428183,-0.098523,-0.720492,-0.154134,-0.051613,0.579362,-0.072697,0.110977,-0.138696,0.255143,0.141641,-0.343012,-1.9548,1.006742,-0.65963,-0.012005,1.004084,-0.541471,-0.011543
0.015844,-0.349656,0.448999,-0.02411,0.063703,0.334899,0.939789,-0.247484,0.406499,0.377555,0.600198,-0.413085,-0.084968,-0.723372,-0.158227,0.019709,0.550182,-0.048546,0.136224,-0.354317,0.256626,0.111135,-0.232295,-1.9548,1.033298,-0.696261,0.10859,1.119728,-0.657958,-0.071295
0.015234,-0.346093,0.453077,-0.003542,0.064653,0.325662,0.943266,-0.1594,0.332197,0.431339,0.483411,-0.358973,-0.093682,-0.709401,-0.191552,0.054629,0.531761,-0.038433,0.143507,-0.584987,0.156743,0.195923,-0.182514,-1.9548,1.073862,-0.606726,0.038155,1.179652,-1.007335,-0.183539
0.010053,-0.344348,0.454811,0.022058,0.052708,0.342763,0.937683,-0.11976,0.263156,0.404637,0.425973,-0.310993,-0.103502,-0.674565,-0.261364,0.047672,0.546512,-0.044321,0.156934,-0.734601,-0.109735,0.367718,-0.274314,-1.9548,0.891068,-0.360865,-0.215393,1.054638,-1.488509,-0.316644
0.001648,-0.330011,0.453594,0.053459,0.023932,0.359683,0.931234,-0.063054,0.191012,0.382796,0.458562,-0.355189,-0.093598,-0.591536,-0.359309,0.053452,0.566026,-0.075704,0.202614,-0.701877,-0.713248,0.229921,-0.657618,-1.391928,0.385,0.012446,-0.38809,0.726051,-1.812393,-0.512853
-0.005838,-0.317317,0.450273,0.072277,0.014712,0.365033,0.928068,-0.042921,0.136003,0.38142,0.493551,-0.399609,-0.071562,-0.576643,-0.425465,0.084009,0.593869,-0.100883,0.243442,-0.575515,-1.341391,-0.17453,-1.261384,-0.447345,-0.728189,0.274345,-0.356704,0.438222,-1.886945,-0.635567
-0.007568,-0.309217,0.449606,0.085399,0.019203,0.340972,0.93599,0.00283,0.083422,0.429619,0.464015,-0.41047,-0.040192,-0.615713,-0.435492,0.167882,0.606266,-0.090151,0.255954,-0.596981,-1.283318,-0.17453,-0.95189,-0.437936,-0.188939,0.252981,-0.419507,0.490624,-1.891364,-0.610444
-0.007514,-0.303361,0.449008,0.081144,0.026087,0.320642,0.943358,0.017468,0.073928,0.475885,0.450897,-0.420617,-0.040044,-0.644527,-0.413675,0.205994,0.594096,-0.078725,0.264533,-0.564536,-1.228256,-0.147936,-1.063508,-0.541825,-0.483206,0.191338,-0.421633,0.590262,-1.887579,-0.548319
-0.007612,-0.299914,0.448721,0.085573,0.021602,0.320912,0.942988,0.042919,0.058636,0.478193,0.431369,-0.430205,-0.032738,-0.632017,-0.424084,0.215208,0.595773,-0.088312,0.265929,-0.546699,-1.166261,-0.17453,-1.005401,-0.521256,-0.404052,0.198021,-0.425021,0.610221,-1.875023,-0.588885
-0.00796,-0.296306,0.448273,0.09259,0.027116,0.33451,0.937441,0.038974,0.029836,0.446922,0.405366,-0.431507,-0.021161,-0.634739,-0.461631,0.212197,0.608199,-0.101067,0.279922,-0.543527,-1.135066,-0.17453,-1.013221,-0.554719,-0.367471,0.192198,-0.46004,0.611119,-1.882252,-0.601561
-0.005752,-0.295117,0.447775,0.089905,0.029779,0.342792,0.934625,0.036528,0.033312,0.431222,0.391177,-0.425051,-0.032959,-0.638636,-0.467558,0.197035,0.630736,-0.117541,0.281531,-0.540938,-1.111384,-0.17453,-1.035125,-0.571704,-0.3635,0.168376,-0.481571,0.644862,-1.863428,-0.55265
-0.001877,-0.294174,0.447013,0.086172,0.031814,0.3516,0.931633,0.033761,0.043999,0.414095,0.382018,-0.421115,-0.044454,-0.645558,-0.466712,0.182187,0.6658,-0.143725,0.274861,-0.525913,-1.090732,-0.17453,-1.018565,-0.589665,-0.368755,0.150547,-0.483553,0.665982,-1.822292,-0.503909
0.003102,-0.290884,0.446295,0.084714,0.035054,0.367956,0.925312,0.023267,0.049069,0.381701,0.379199,-0.420393,-0.047826,-0.644303,-0.480113,0.164686,0.696298,-0.184368,0.260295,-0.512067,-1.067629,-0.17453,-0.984832,-0.620563,-0.36784,0.140637,-0.472899,0.685051,-1.771034,-0.487183
0.008281,-0.289039,0.445362,0.083564,0.038588,0.381809,0.919646,-0.000154,0.059263,0.35057,0.401711,-0.42218,-0.04496,-0.638202,-0.494893,0.139475,0.717263,-0.223513,0.249648,-0.487299,-1.035276,-0.17453,-0.959317,-0.665414,-0.360901,0.132477,-0.443701,0.720663,-1.710274,-0.531566
0.012907,-0.290982,0.44344,0.075663,0.042402,0.399382,0.912672,-0.082269,0.10391,0.318341,0.514433,-0.426742,-0.048981,-0.646317,-0.495409,0.105441,0.751524,-0.245688,0.225149,-0.459849,-0.969222,-0.17453,-0.901389,-0.746524,-0.305062,0.074903,-0.395038,0.808993,-1.603844,-0.528907
0.013367,-0.290877,0.438971,0.067982,0.050953,0.413138,0.906697,-0.20376,0.134298,0.275241,0.681935,-0.407891,-0.04275,-0.682828,-0.501294,0.102454,0.794959,-0.270066,0.213019,-0.409883,-0.908696,-0.17453,-0.877902,-0.870189,-0.198762,-0.007864,-0.31883,0.903974,-1.47655,-0.502571
0.011131,-0.293459,0.434568,0.057665,0.063921,0.427157,0.90007,-0.361891,0.152264,0.213456,0.863976,-0.290187,-0.045706,-0.740546,-0.506869,0.103745,0.837936,-0.28528,0.184386,-0.333144,-0.909325,-0.17453,-0.920999,-1.014823,-0.011664,-0.149841,-0.240862,1.028452,-1.371759,-0.411501
0.011233,-0.296311,0.431505,0.04728,0.0685,0.439812,0.894225,-0.499641,0.183465,0.1765,1.015298,-0.138876,-0.05531,-0.776875,-0.507464,0.087853,0.88914,-0.305817,0.146132,-0.254181,-0.91525,-0.17453,-0.975896,-1.192191,0.184318,-0.332508,-0.091364,1.162024,-1.274009,-0.370926
0.014113,-0.295916,0.432376,0.038988,0.072008,0.446297,0.89113,-0.622209,0.218895,0.174493,1.080865,-0.139035,-0.077983,-0.779417,-0.499847,0.068087,0.899145,-0.311391,0.128117,-0.198396,-0.937815,-0.17453,-0.98395,-1.363078,0.392053,-0.54772,0.100854,1.255302,-1.173599,-0.415187
0.013878,-0.292805,0.436338,0.038853,0.08165,0.45783,0.88443,-0.707277,0.260952,0.252037,1.033534,-0.149796,-0.061833,-0.764662,-0.530104,0.039117,0.866504,-0.293914,0.143209,-0.160225,-1.007679,-0.17453,-0.945253,-1.513607,0.561753,-0.73145,0.17453,1.219853,-1.169982,-0.550517
0.015807,-0.286066,0.438529,0.031428,0.084766,0.462532,0.881982,-0.760415,0.320118,0.321623,0.946911,-0.155472,-0.081926,-0.709961,-0.534164,-0.016724,0.797643,-0.253042,0.206498,-0.126316,-1.115357,-0.17453,-0.893832,-1.597989,0.679528,-0.84249,0.17453,1.138879,-1.252319,-0.665236
0.015343,-0.273505,0.438038,0.028917,0.081877,0.462182,0.882523,-0.77449,0.332222,0.341354,0.830847,-0.074834,-0.116687,-0.663215,-0.536605,-0.008833,0.75586,-0.223891,0.268462,-0.084152,-1.176401,-0.17453,-0.843762,-1.66046,0.750265,-0.890424,0.17453,1.030753,-1.311202,-0.8033
0.014992,-0.254541,0.438151,0.034452,0.079171,0.468068,0.879464,-0.764367,0.289067,0.299974,0.700251,0.047476,-0.136194,-0.597976,-0.551647,0.049562,0.71074,-0.19818,0.331436,-0.048854,-1.233636,-0.17453,-0.788605,-1.714556,0.866658,-0.954684,0.17453,0.928936,-1.304973,-0.938087
0.013198,-0.23671,0.436622,0.044007,0.076323,0.471884,0.877248,-0.743889,0.257365,0.275628,0.61936,0.144751,-0.116894,-0.549195,-0.568591,0.134416,0.692334,-0.193513,0.369293,-0.016737,-1.285829,-0.17453,-0.748591,-1.758902,0.909938,-0.987304,0.17453,0.851855,-1.308563,-1.030081
0.013149,-0.219547,0.433351,0.051958,0.07425,0.473659,0.876033,-0.713126,0.22901,0.254744,0.571677,0.227504,-0.101917,-0.508671,-0.584997,0.181212,0.684002,-0.215175,0.37525,0.013627,-1.321728,-0.17453,-0.717542,-1.787534,0.914709,-1.009396,0.17453,0.79485,-1.31714,-1.096919
0.010859,-0.20313,0.427737,0.058452,0.073811,0.469986,0.877638,-0.685323,0.191739,0.218191,0.548612,0.218135,-0.099113,-0.494755,-0.613552,0.207016,0.68558,-0.250013,0.37523,0.041647,-1.333764,-0.17453,-0.703259,-1.801275,0.89885,-1.012311,0.17453,0.762456,-1.323563,-1.120171
0.002577,-0.18981,0.420986,0.061355,0.074086,0.469765,0.877535,-0.671176,0.170196,0.234658,0.549699,0.104818,-0.068932,-0.502682,-0.667379,0.185628,0.696107,-0.284494,0.374203,0.054965,-1.318513,-0.17453,-0.70991,-1.797467,0.889933,-0.989825,0.17453,0.728018,-1.346455,-1.13391
0.000359,-0.17366,0.413723,0.055395,0.072887,0.462484,0.881889,-0.704534,0.188058,0.233069,0.659639,-0.04853,-0.03739,-0.500235,-0.7021,0.117538,0.716422,-0.342786,0.338208,0.08095,-1.299206,-0.17453,-0.743692,-1.776286,0.83501,-0.934464,0.17453,0.68602,-1.389239,-1.124599
-0.002725,-0.162982,0.403026,0.053234,0.066786,0.456636,0.885545,-0.758405,0.215838,0.233925,0.808437,-0.139995,-0.018199,-0.55145,-0.716074,0.148636,0.80827,-0.412776,0.30869,0.101283,-1.185662,-0.17453,-0.833757,-1.767001,0.746871,-0.771008,0.17453,0.658394,-1.438071,-1.102243
-0.002541,-0.154158,0.393734,0.054678,0.069767,0.449588,0.888827,-0.793635,0.231454,0.241736,0.905186,-0.194859,-0.025326,-0.619959,-0.72153,0.217972,0.883784,-0.447972,0.311365,0.124788,-1.101683,-0.17453,-0.950656,-1.701704,0.515983,-0.566127,0.174066,0.610179,-1.427091,-1.019596
0.000586,-0.142873,0.387138,0.066234,0.071568,0.442416,0.891493,-0.786885,0.229768,0.267299,0.973086,-0.249699,-0.020862,-0.63551,-0.752233,0.261216,0.913131,-0.474781,0.344544,0.068202,-0.884171,0.125806,-1.032139,-1.828439,0.294137,-0.21948,0.013421,0.565687,-1.510358,-1.125776
0.00523,-0.134216,0.382515,0.070744,0.074022,0.431932,0.896075,-0.777367,0.241686,0.283805,1.02083,-0.282537,-0.032228,-0.655533,-0.763127,0.295308,0.937197,-0.503009,0.356478,-0.069401,-0.567847,0.628073,-0.970333,-1.908182,0.10164,0.122313,-0.16862,0.55478,-1.599929,-1.342433
0.010096,-0.132065,0.378511,0.069046,0.069047,0.418105,0.903135,-0.767793,0.281176,0.29142,1.064973,-0.316665,-0.041692,-0.68093,-0.735618,0.330746,0.973001,-0.528136,0.362232,-0.188732,-0.35108,0.870949,-0.932003,-1.573188,-0.331977,0.347958,-0.291223,0.515017,-1.719846,-1.498868
0.015674,-0.135692,0.376169,0.059035,0.066256,0.40183,0.911404,-0.777562,0.340185,0.279662,1.103837,-0.341006,-0.037451,-0.721633,-0.675376,0.359548,1.018584,-0.546966,0.334918,-0.318833,-0.169339,1.022689,-0.997067,-1.186011,-0.624676,0.381929,-0.398783,0.578033,-1.9548,-1.390631
0.016917,-0.142012,0.374393,0.030967,0.074834,0.379735,0.921544,-0.841837,0.425424,0.255495,1.146823,-0.34819,-0.024233,-0.789695,-0.577501,0.382361,1.027279,-0.539121,0.29755,-0.368298,0.082454,1.231244,-0.766823,-1.165232,-0.417358,0.272922,-0.329377,0.644698,-1.9548,-1.509298
0.021247,-0.143902,0.370583,0.029111,0.072692,0.373207,0.924438,-0.850886,0.44989,0.240592,1.174367,-0.362451,-0.0239,-0.809663,-0.546043,0.406612,1.065919,-0.563264,0.297494,-0.361365,0.052493,1.189059,-0.774149,-1.102539,-0.419276,0.261491,-0.271467,0.651208,-1.9548,-1.498071
0.023391,-0.142844,0.367657,0.029325,0.074421,0.377232,0.922658,-0.866631,0.449753,0.230551,1.193311,-0.370873,-0.014414,-0.813849,-0.55352,0.402162,1.086542,-0.578312,0.301938,-0.342627,0.038479,1.190929,-0.799536,-1.087516,-0.425111,0.249424,-0.240672,0.655223,-1.9548,-1.426716
0.02459,-0.142335,0.366826,0.028868,0.07167,0.396577,0.914744,-0.889875,0.42414,0.194765,1.193372,-0.361115,-0.019239,-0.781011,-0.582711,0.356283,1.100288,-0.59876,0.29601,-0.334236,0.005743,1.184251,-0.835227,-1.095008,-0.453055,0.185514,-0.258816,0.655378,-1.9548,-1.394565
0.026936,-0.137904,0.366648,0.037057,0.066806,0.453201,0.888129,-0.921376,0.31605,0.116199,1.167825,-0.331318,-0.016609,-0.65549,-0.688396,0.220375,1.11107,-0.655654,0.281416,-0.364057,-0.097414,1.113352,-0.901668,-1.095972,-0.523181,0.176019,-0.243535,0.656704,-1.9548,-1.294627
0.02864,-0.134713,0.368995,0.054186,0.060818,0.508804,0.85702,-0.903974,0.201619,0.078985,1.1045,-0.282097,-0.036826,-0.468718,-0.793647,0.044776,1.083574,-0.684258,0.298706,-0.273991,-0.397693,0.806231,-1.041555,-1.008727,-0.521054,0.202282,-0.234086,0.555524,-1.9548,-1.282674
0.019773,-0.131822,0.374855,0.045978,0.071389,0.547595,0.832424,-0.936223,0.115555,0.054898,1.034628,-0.224517,-0.021045,-0.333937,-0.827133,-0.112989,0.977589,-0.633516,0.306609,0.03458,-0.821735,0.205905,-1.228827,-0.753889,-0.280822,0.161175,-0.219588,0.304731,-1.9548,-1.300888
0.023524,-0.129657,0.384282,-0.00579,0.072553,0.553821,0.829448,-1.003056,0.172274,-0.028959,1.020813,-0.21149,-0.040426,-0.274215,-0.682818,-0.209457,0.839631,-0.57283,0.251164,0.37444,-0.848613,0.000867,-1.082906,-0.939879,-0.06229,-0.045266,-0.252773,0.117463,-1.9548,-1.250623
0.025714,-0.130312,0.388982,-0.023779,0.050859,0.550011,0.833268,-0.992106,0.222725,-0.073658,1.022415,-0.217421,-0.047992,-0.219799,-0.596719,-0.235271,0.771004,-0.540747,0.215975,0.57831,-0.626038,-0.004334,-0.935784,-1.230342,0.264555,-0.274635,-0.328496,0.077839,-1.9548,-1.176919
0.032953,-0.131947,0.38488,-0.011856,0.002207,0.553739,0.832603,-0.925739,0.258328,-0.123835,1.062607,-0.244467,-0.082978,-0.139264,-0.561511,-0.239657,0.844352,-0.591743,0.181,0.587705,-0.207311,0.179769,-0.751004,-1.571874,0.555779,-0.698713,-0.228268,0.102985,-1.2395,-0.70676
0.03807,-0.128194,0.380585,-0.001451,-0.041194,0.561544,0.82642,-0.875389,0.275421,-0.183117,1.123165,-0.290596,-0.100758,-0.016267,-0.513106,-0.255707,0.838298,-0.604439,0.190124,0.630439,0.099285,0.27622,-0.639595,-1.732117,0.600084,-0.878631,-0.363557,0.587467,-0.785359,0.402817
0.037995,-0.127392,0.378154,-0.021245,-0.043025,0.585733,0.809082,-0.93725,0.245565,-0.257234,1.133567,-0.272806,-0.116339,0.013129,-0.451153,-0.267107,0.801584,-0.598858,0.168877,0.793819,0.143538,0.37367,-0.687053,-1.82337,0.557837,-0.500946,-0.791314,0.368553,-1.135161,0.01991
0.041851,-0.126829,0.375179,-0.028447,-0.040477,0.606892,0.793243,-0.97464,0.213235,-0.305703,1.136478,-0.260313,-0.127777,0.017494,-0.416228,-0.257478,0.819163,-0.618554,0.151004,0.807961,0.159579,0.382956,-0.67113,-1.845946,0.488796,-0.49556,-0.824777,0.332749,-1.080911,0.106633
0.047687,-0.126939,0.373358,-0.028668,-0.048576,0.613498,0.78768,-0.970893,0.218021,-0.335211,1.13895,-0.262932,-0.150155,0.034439,-0.388945,-0.257395,0.836525,-0.648899,0.13552,0.794142,0.23749,0.375271,-0.596056,-1.857396,0.487021,-0.525965,-0.785905,0.373946,-1.014761,0.156852
0.051147,-0.129066,0.372595,-0.037266,-0.054778,0.608938,0.790446,-0.980078,0.245662,-0.36279,1.141811,-0.270957,-0.165038,0.030561,-0.366178,-0.275794,0.838767,-0.676319,0.114826,0.809437,0.264783,0.385472,-0.575874,-1.876312,0.415865,-0.524095,-0.794686,0.410778,-0.986621,0.155307
0.051912,-0.131599,0.372169,-0.044993,-0.054083,0.60146,0.795799,-0.993686,0.266226,-0.373409,1.142795,-0.273128,-0.168398,0.008997,-0.362111,-0.285812,0.843474,-0.704117,0.097358,0.824077,0.260631,0.401706,-0.569753,-1.894655,0.353957,-0.534801,-0.803119,0.431664,-0.975172,0.167496
0.052451,-0.13236,0.369621,-0.047142,-0.053617,0.594763,0.800724,-1.005659,0.279144,-0.376334,1.163364,-0.280595,-0.169753,-0.020394,-0.357091,-0.248282,0.864649,-0.712241,0.10392,0.833746,0.257351,0.407618,-0.594873,-1.888497,0.300904,-0.552787,-0.7871,0.43127,-0.931898,0.164409
0.05222,-0.132313,0.366893,-0.05121,-0.048992,0.591189,0.803414,-1.030908,0.281062,-0.381128,1.185304,-0.288036,-0.163299,-0.05315,-0.351769,-0.217226,0.878812,-0.711516,0.121738,0.835696,0.242178,0.418058,-0.604967,-1.881302,0.2908,-0.553864,-0.802328,0.449602,-0.926018,0.17435
0.048877,-0.130325,0.364214,-0.054717,-0.039969,0.583798,0.809066,-1.05738,0.284434,-0.365746,1.213249,-0.302007,-0.152011,-0.086698,-0.370434,-0.201132,0.886178,-0.718202,0.142956,0.840595,0.225103,0.458943,-0.611426,-1.872026,0.253286,-0.541136,-0.828692,0.463377,-0.965863,0.200756
0.043745,-0.1254,0.36156,-0.05661,-0.027993,0.57303,0.817097,-1.08296,0.289118,-0.332422,1.252124,-0.328013,-0.130572,-0.124249,-0.396127,-0.168913,0.884445,-0.713523,0.173865,0.840955,0.229008,0.52228,-0.597102,-1.890028,0.221671,-0.503942,-0.868501,0.47114,-1.084428,0.239186
0.036864,-0.117202,0.360714,-0.05678,-0.013185,0.556781,0.828612,-1.096199,0.301419,-0.276218,1.289531,-0.36261,-0.100473,-0.164278,-0.427226,-0.122081,0.861654,-0.68574,0.214294,0.828179,0.251551,0.630466,-0.564691,-1.929625,0.219019,-0.466903,-0.908605,0.483488,-1.251063,0.291885
0.027289,-0.107424,0.361829,-0.055286,0.003847,0.534216,0.843529,-1.094565,0.318715,-0.200073,1.315956,-0.399667,-0.066631,-0.203964,-0.470838,-0.079722,0.812112,-0.628118,0.263179,0.803675,0.271812,0.783414,-0.545429,-1.954722,0.159561,-0.413895,-0.946223,0.482478,-1.449017,0.284502
0.016085,-0.098874,0.364797,-0.053631,0.021671,0.507514,0.8597,-1.085517,0.339038,-0.117848,1.326582,-0.428889,-0.031834,-0.26002,-0.51885,-0.04366,0.769732,-0.541273,0.297182,0.752501,0.284147,0.930354,-0.512598,-1.945103,0.071305,-0.379385,-0.933038,0.486006,-1.621683,0.277953
0.001358,-0.090967,0.371344,-0.048011,0.042723,0.473588,0.878399,-1.057155,0.356339,-0.005883,1.311639,-0.450461,0.011729,-0.312245,-0.580685,-0.028161,0.6894,-0.383033,0.335195,0.682629,0.296397,1.079605,-0.455301,-1.945335,-0.003663,-0.320123,-0.904815,0.474304,-1.79965,0.229205
-0.010185,-0.086513,0.377906,-0.043088,0.05894,0.440466,0.894795,-1.030571,0.382424,0.08832,1.294307,-0.459263,0.037848,-0.397907,-0.640219,-0.046848,0.700231,-0.236084,0.327202,0.593098,0.260464,1.210489,-0.450572,-1.911946,-0.069555,-0.285007,-0.820395,0.508707,-1.87462,0.187934
-0.022708,-0.084849,0.387222,-0.037986,0.075836,0.405668,0.910077,-0.997136,0.404471,0.186486,1.253858,-0.453661,0.05961,-0.508163,-0.711113,-0.133475,0.752938,-0.084756,0.270165,0.47901,0.235946,1.334131,-0.396373,-1.876627,-0.120774,-0.253498,-0.733163,0.557053,-1.904076,0.142856
-0.03498,-0.081297,0.397258,-0.030981,0.087135,0.370747,0.924118,-0.940321,0.416959,0.292003,1.203116,-0.451257,0.072035,-0.618969,-0.764774,-0.228895,0.825628,0.016,0.186706,0.357523,0.201013,1.450047,-0.349214,-1.83698,-0.1952,-0.190606,-0.661376,0.584616,-1.918987,0.094813
-0.04453,-0.078071,0.406818,-0.023209,0.094663,0.336696,0.936555,-0.877537,0.421914,0.383579,1.15009,-0.447413,0.073041,-0.741923,-0.75222,-0.262825,0.891032,0.052285,0.145546,0.226236,0.164638,1.558158,-0.296926,-1.79611,-0.26949,-0.12956,-0.606154,0.613271,-1.929235,0.024875
